tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
228,0.5240,-0.1178,-0.1974,2.998,faded,0.819,4.37,1,1,1,0,12.64,2,3.2,6,221,221
222,0.5280,-0.1146,-0.0845,3.019,faded,1.000,6.17,1,1,1,0,11.08,3,3.2,21|20,222,222
223,0.5280,-0.1135,0.0244,2.991,good,0.471,8.73,0,0,0,0,11.40,3,0.0,,,
224,0.5280,-0.1115,-0.1600,3.001,faded,0.948,6.84,1,1,1,0,10.49,3,2.9,11,211,211
225,0.5280,-0.1114,-0.0063,3.010,good,0.000,4.68,0,0,0,0,10.22,3,0.0,,,
226,0.5280,-0.1110,0.1218,3.005,good,0.071,7.80,0,0,0,0,10.22,3,0.0,,,
227,0.5280,-0.1087,-0.1747,3.007,good,0.010,5.85,0,0,0,0,9.39,3,0.0,,,
231,0.5280,-0.1161,0.0945,3.004,insect,1.000,9.52,1,1,1,0,11.94,2,3.1,44|43,228,228
232,0.5280,-0.1149,0.0807,2.998,good,0.001,6.31,0,0,0,0,11.66,2,0.0,,,
230,0.5320,-0.1124,-0.1333,2.997,faded,0.869,4.79,1,1,1,0,10.85,3,3.2,14|15,246,246
234,0.5320,-0.1199,-0.0871,3.000,good,0.250,8.20,0,0,0,0,13.31,2,0.0,,,
235,0.5320,-0.1187,0.0523,3.021,shell,1.000,9.70,1,1,1,0,12.39,2,2.4,38,229,229
233,0.5360,-0.1089,0.2191,3.000,good,0.000,2.31,0,0,0,0,9.63,3,0.0,,,
240,0.5360,-0.1190,-0.0628,2.999,shell,0.781,7.81,1,1,1,0,13.03,2,2.4,23|24,248,248
236,0.5400,-0.1121,-0.0093,3.009,good,0.033,6.89,0,0,0,0,10.47,3,0.0,,,
237,0.5400,-0.1103,0.0098,3.003,good,0.043,7.92,0,0,0,0,10.04,3,0.0,,,
238,0.5400,-0.1089,0.2047,2.999,good,0.141,4.02,0,0,0,0,9.63,3,0.0,,,
239,0.5400,-0.1081,-0.0543,3.005,good,0.002,7.27,0,0,0,0,9.25,3,0.0,,,
244,0.5400,-0.1170,-0.1316,2.994,good,0.414,6.04,0,0,0,0,12.46,2,0.0,,,
241,0.5440,-0.1159,-0.1147,2.894,good,0.000,4.27,0,0,0,0,14.58,3,0.0,,,
242,0.5440,-0.1118,-0.0313,2.997,husk,0.555,6.84,1,1,1,0,10.66,3,2.4,27|28,226,226
243,0.5440,-0.1128,0.1540,2.999,faded,0.970,5.42,1,1,1,0,10.95,3,3.2,51,252,252
252,0.5440,-0.1180,-0.1939,3.002,good,0.109,5.49,0,0,0,0,12.63,2,0.0,,,
253,0.5440,-0.1163,-0.1816,3.009,sour,1.000,24.26,1,1,1,0,11.89,2,3.2,8,242,242
