tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
185,0.4880,-0.1097,0.0926,2.997,faded,0.963,3.83,1,1,1,0,9.99,3,3.2,43|44,184,184
187,0.4920,-0.1153,0.0015,2.991,good,0.103,4.34,0,0,0,0,11.98,3,0.0,,,
188,0.4920,-0.1135,0.1042,2.986,good,0.004,2.99,0,0,0,0,11.51,3,0.0,,,
189,0.4920,-0.1120,-0.1912,3.003,good,0.006,4.30,0,0,0,0,10.59,3,0.0,,,
190,0.4920,-0.1102,0.1183,2.996,good,0.000,4.39,0,0,0,0,10.15,3,0.0,,,
191,0.4960,-0.1149,0.2043,3.003,good,0.005,3.25,0,0,0,0,11.57,3,0.0,,,
192,0.4960,-0.1155,-0.0479,3.001,good,0.002,4.05,0,0,0,0,11.80,3,0.0,,,
193,0.4960,-0.1123,-0.0376,2.998,good,0.004,3.51,0,0,0,0,10.82,3,0.0,,,
194,0.4960,-0.1093,-0.1441,2.998,good,0.049,3.33,0,0,0,0,9.82,3,0.0,,,
195,0.4960,-0.1110,0.1973,3.072,good,0.018,4.58,0,0,0,0,8.69,3,0.0,,,
196,0.4960,-0.1082,-0.1169,3.007,broken,0.803,3.19,1,1,1,0,9.24,3,2.4,17|16,204,204
197,0.4960,-0.1195,-0.0617,3.251,good,0.011,4.75,0,0,0,0,7.52,2,0.0,,,
198,0.5000,-0.1155,-0.0632,3.180,good,0.048,3.98,0,0,0,0,7.76,2,0.0,,,
199,0.5080,-0.1152,0.1225,3.007,good,0.113,2.63,0,0,0,0,11.58,3,0.0,,,
200,0.5080,-0.1151,0.1612,3.012,good,0.336,3.91,0,0,0,0,11.43,3,0.0,,,
201,0.5080,-0.1152,0.0123,2.994,good,0.157,3.65,0,0,0,0,11.88,3,0.0,,,
202,0.5080,-0.1365,0.1969,3.000,good,0.001,8.14,0,0,0,0,10.83,1,0.0,,,
