tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
122,0.4280,-0.1109,0.2046,2.997,good,0.000,3.00,0,0,0,0,10.37,3,0.0,,,
126,0.4320,-0.1153,-0.0670,3.000,good,0.178,2.69,0,0,0,0,11.78,3,0.0,,,
131,0.4320,-0.1190,-0.1182,2.986,husk,1.000,74.99,1,1,1,0,13.34,2,2.4,16|17,108,108
127,0.4360,-0.1106,0.1640,3.139,good,0.001,3.02,0,0,0,0,7.08,3,0.0,,,
128,0.4360,-0.1100,0.0391,3.011,good,0.000,3.68,0,0,0,0,9.76,3,0.0,,,
129,0.4360,-0.1099,-0.2093,3.000,good,0.068,5.67,0,0,0,0,9.96,3,0.0,,,
130,0.4360,-0.1099,0.0069,3.006,good,0.001,2.48,0,0,0,0,9.83,3,0.0,,,
133,0.4360,-0.1169,-0.1843,2.995,sour,0.994,8.11,1,1,1,0,12.43,2,3.2,8,125,
134,0.4360,-0.1169,0.1169,3.001,good,0.000,2.69,0,0,0,0,12.30,2,0.0,,,
135,0.4360,-0.1166,-0.1245,2.991,good,0.009,2.86,0,0,0,0,12.42,2,0.0,,,
132,0.4400,-0.1097,0.0387,3.009,good,0.230,5.30,0,0,0,0,9.70,3,0.0,,,
136,0.4440,-0.1123,0.1450,3.003,good,0.000,3.02,0,0,0,0,10.69,3,0.0,,,
137,0.4440,-0.1088,-0.2260,3.003,good,0.018,7.87,0,0,0,0,9.52,3,0.0,,,
138,0.4440,-0.1086,0.2251,3.000,insect,1.000,8.62,1,1,1,0,9.54,3,3.1,60|61,130,130
139,0.4440,-0.1166,-0.2159,3.004,insect,0.855,8.40,1,1,1,0,12.10,2,3.1,4,143,143
140,0.4440,-0.1157,0.0209,3.006,good,0.001,3.18,0,0,0,0,11.77,2,0.0,,,
141,0.4440,-0.1155,0.0936,3.013,good,0.000,4.14,0,0,0,0,11.53,2,0.0,,,
144,0.4480,-0.1190,-0.0960,2.999,good,0.001,2.21,0,0,0,0,13.02,2,0.0,,,
142,0.4520,-0.1131,-0.1667,3.000,good,0.000,4.75,0,0,0,0,11.04,3,0.0,,,
143,0.4520,-0.1120,0.0326,3.000,good,0.000,2.64,0,0,0,0,10.66,3,0.0,,,
150,0.4520,-0.1160,-0.2178,3.003,broken,0.562,7.76,1,1,1,0,11.93,2,2.4,4|3,141,141
151,0.4520,-0.1179,0.0240,3.000,good,0.000,3.97,0,0,0,0,12.63,2,0.0,,,
152,0.4520,-0.1155,-0.1758,2.996,good,0.206,5.71,0,0,0,0,11.93,2,0.0,,,
145,0.4560,-0.1155,-0.2050,3.007,good,0.368,6.24,0,0,0,0,11.68,3,0.0,,,
146,0.4560,-0.1127,0.1549,3.000,good,0.001,3.25,0,0,0,0,10.93,3,0.0,,,
147,0.4560,-0.1117,0.0664,2.986,faded,1.000,5.51,1,1,1,0,10.90,3,3.2,40,149,149
148,0.4560,-0.1094,0.2294,3.002,good,0.000,2.71,0,0,0,0,9.73,3,0.0,,,
149,0.4560,-0.1087,0.0152,2.997,good,0.000,3.30,0,0,0,0,9.63,3,0.0,,,
153,0.4600,-0.1164,0.1233,3.003,faded,0.984,5.36,1,1,1,0,12.05,3,3.2,47,181,181
154,0.4600,-0.1146,-0.0190,3.000,good,0.000,2.63,0,0,0,0,11.53,3,0.0,,,
155,0.4600,-0.1120,0.2242,3.005,good,0.346,6.26,0,0,0,0,10.55,3,0.0,,,
156,0.4600,-0.1111,0.1912,2.998,insect,1.000,7.43,1,1,1,0,10.41,3,3.1,56,154,154
157,0.4600,-0.1100,-0.0340,3.017,good,0.000,2.64,0,0,0,0,9.59,3,0.0,,,
158,0.4640,-0.1150,-0.1479,3.004,good,0.005,2.69,0,0,0,0,11.57,3,0.0,,,
159,0.4640,-0.1106,0.2070,3.001,good,0.001,4.89,0,0,0,0,10.18,3,0.0,,,
160,0.4640,-0.1109,0.1307,3.004,black,1.000,53.71,1,1,1,0,10.21,3,3.2,48,153,153
164,0.4640,-0.1191,-0.1249,3.006,good,0.007,3.49,0,0,0,0,12.88,2,0.0,,,
165,0.4640,-0.1193,-0.1109,3.030,good,0.004,2.60,0,0,0,0,12.38,2,0.0,,,
166,0.4640,-0.1196,0.0628,2.992,black,1.000,52.01,1,1,1,0,13.39,2,3.2,40|39,168,168
161,0.4680,-0.1125,-0.0255,3.006,good,0.000,4.15,0,0,0,0,10.71,3,0.0,,,
162,0.4680,-0.1093,-0.0055,2.996,good,0.001,2.23,0,0,0,0,9.86,3,0.0,,,
163,0.4680,-0.1083,0.0855,2.999,good,0.000,4.04,0,0,0,0,9.46,3,0.0,,,
168,0.4680,-0.1170,-0.1380,3.007,good,0.002,3.28,0,0,0,0,12.15,2,0.0,,,
169,0.4680,-0.1165,-0.0154,3.157,good,0.000,2.50,0,0,0,0,8.59,2,0.0,,,
170,0.4680,-0.1152,0.2259,2.996,good,0.000,4.30,0,0,0,0,11.82,2,0.0,,,
167,0.4720,-0.1127,-0.0797,2.994,good,0.004,4.30,0,0,0,0,11.06,3,0.0,,,
177,0.4720,-0.1180,-0.2171,3.005,good,0.013,13.14,0,0,0,0,12.54,2,0.0,,,
171,0.4760,-0.1117,-0.0955,2.999,good,0.127,2.78,0,0,0,0,10.60,3,0.0,,,
172,0.4760,-0.1107,-0.1203,3.230,good,0.005,2.28,0,0,0,0,5.24,3,0.0,,,
173,0.4760,-0.1134,0.0336,2.788,good,0.000,3.30,0,0,0,0,16.53,3,0.0,,,
174,0.4760,-0.1086,-0.2279,2.999,insect,0.844,12.04,1,1,1,0,9.55,3,3.1,2|3,179,179
175,0.4760,-0.1081,-0.1967,2.998,good,0.143,5.10,0,0,0,0,9.41,3,0.0,,,
176,0.4760,-0.1081,0.2114,3.013,good,0.000,3.19,0,0,0,0,9.08,3,0.0,,,
178,0.4800,-0.1142,-0.0262,3.004,good,0.002,2.97,0,0,0,0,11.30,3,0.0,,,
179,0.4800,-0.1115,-0.1456,2.998,good,0.078,4.83,0,0,0,0,10.55,3,0.0,,,
180,0.4800,-0.1084,-0.1352,3.000,good,0.016,2.96,0,0,0,0,9.45,3,0.0,,,
181,0.4800,-0.1200,-0.0735,3.007,good,0.000,4.66,0,0,0,0,13.14,2,0.0,,,
182,0.4800,-0.1180,0.0240,3.002,good,0.000,3.33,0,0,0,0,12.62,2,0.0,,,
