tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
141,0.4360,-0.1070,-0.2001,3.440,good,0.005,5.08,0,0,0,0,0.16,3,0.0,,,
147,0.4360,-0.1191,-0.1626,3.004,black,1.000,47.00,1,1,1,0,12.93,2,3.2,11|10,142,142
148,0.4360,-0.1125,0.0395,3.450,good,0.002,6.29,0,0,0,0,1.59,2,0.0,,,
146,0.4400,-0.1081,0.1797,3.045,good,0.001,2.23,0,0,0,0,8.36,3,0.0,,,
155,0.4400,-0.1179,0.0632,2.982,good,0.002,7.95,0,0,0,0,13.05,2,0.0,,,
156,0.4400,-0.1192,-0.0584,2.950,good,0.007,3.78,0,0,0,0,14.30,2,0.0,,,
150,0.4440,-0.1143,-0.0545,3.012,good,0.000,1.93,0,0,0,0,11.17,3,0.0,,,
151,0.4440,-0.1146,-0.2007,2.967,good,0.007,3.23,0,0,0,0,12.32,3,0.0,,,
152,0.4440,-0.1139,-0.0945,3.000,good,0.000,2.52,0,0,0,0,11.30,3,0.0,,,
153,0.4440,-0.1111,-0.1534,2.884,insect,1.000,3.87,1,1,1,0,13.19,3,3.1,12,159,159
154,0.4440,-0.1126,-0.2197,2.766,good,0.120,3.32,0,0,0,0,16.89,3,0.0,,,
157,0.4480,-0.1149,0.0315,2.911,good,0.000,2.01,0,0,0,0,13.82,3,0.0,,,
158,0.4480,-0.1135,-0.0644,2.949,good,0.000,2.73,0,0,0,0,12.38,3,0.0,,,
159,0.4480,-0.1124,-0.0352,3.014,good,0.002,2.04,0,0,0,0,10.48,3,0.0,,,
161,0.4480,-0.1175,-0.1983,2.771,good,0.000,2.23,0,0,0,0,18.50,2,0.0,,,
162,0.4480,-0.1162,0.0124,3.008,good,0.000,3.04,0,0,0,0,11.88,2,0.0,,,
160,0.4520,-0.1153,-0.0657,2.889,good,0.000,3.48,0,0,0,0,14.52,3,0.0,,,
176,0.4520,-0.1004,-0.0318,3.000,good,0.002,1.88,0,0,0,0,6.80,1,0.0,,,
163,0.4560,-0.1383,0.1382,3.000,stone,1.000,17.70,1,1,1,0,11.44,1,9.1,49|50|48,,
164,0.4560,-0.1146,-0.0501,3.002,good,0.000,1.87,0,0,0,0,11.50,3,0.0,,,
165,0.4560,-0.1135,0.0484,2.990,good,0.000,2.66,0,0,0,0,11.39,3,0.0,,,
166,0.4560,-0.1147,0.0019,2.772,black,1.000,53.64,1,1,1,0,17.46,3,3.2,32,137,
167,0.4560,-0.1129,0.0907,2.954,good,0.002,1.94,0,0,0,0,12.05,3,0.0,,,
168,0.4560,-0.1120,-0.1287,2.993,good,0.000,2.66,0,0,0,0,10.85,3,0.0,,,
173,0.4560,-0.1182,0.2043,3.117,good,0.004,5.05,0,0,0,0,10.01,2,0.0,,,
174,0.4560,-0.1163,-0.0269,2.958,good,0.000,4.61,0,0,0,0,13.10,2,0.0,,,
175,0.4560,-0.1214,0.1434,3.000,stone,1.000,17.78,1,1,1,0,9.79,1,9.1,50|49|51,,
179,0.4560,-0.1044,0.1485,3.000,stone,1.000,17.73,1,1,1,0,8.14,1,9.1,51|50|52,218,
169,0.4600,-0.1158,-0.1578,3.004,good,0.002,5.04,0,0,0,0,11.83,3,0.0,,,
170,0.4600,-0.1142,0.1568,2.944,black,1.000,50.00,1,1,1,0,12.76,3,3.2,52|51,168,
171,0.4600,-0.1262,0.1014,2.896,good,0.010,1.92,0,0,0,0,14.10,2,0.0,,,
172,0.4600,-0.1133,0.2312,2.792,broken,0.852,4.85,1,1,1,0,16.40,3,2.4,61,155,
182,0.4600,-0.1146,0.0982,3.000,good,0.038,1.95,0,0,0,0,11.53,1,0.0,,,
177,0.4640,-0.1275,-0.2265,2.726,good,0.000,2.41,0,0,0,0,19.47,2,0.0,,,
178,0.4640,-0.1231,0.1603,3.450,good,0.007,3.44,0,0,0,0,0.68,2,0.0,,,
181,0.4640,-0.1188,-0.1419,2.966,good,0.012,2.44,0,0,0,0,13.75,2,0.0,,,
185,0.4640,-0.1166,-0.2300,3.000,good,0.000,2.34,0,0,0,0,12.20,1,0.0,,,
186,0.4640,-0.1050,0.1596,3.000,black,1.000,25.09,1,1,1,0,8.32,1,3.2,52,168|206,
180,0.4680,-0.1120,-0.1221,2.870,good,0.000,4.00,0,0,0,0,13.86,3,0.0,,,
183,0.4720,-0.1130,-0.1418,2.971,good,0.001,2.10,0,0,0,0,11.70,3,0.0,,,
184,0.4720,-0.1098,0.0578,2.964,good,0.003,3.49,0,0,0,0,10.79,3,0.0,,,
190,0.4720,-0.1194,0.2392,3.016,good,0.288,4.19,0,0,0,0,12.73,2,0.0,,,
187,0.4760,-0.1132,-0.0481,2.903,good,0.000,3.39,0,0,0,0,13.46,3,0.0,,,
188,0.4760,-0.1137,0.0791,2.942,good,0.004,3.43,0,0,0,0,12.63,3,0.0,,,
189,0.4760,-0.1091,0.0493,3.010,good,0.000,2.45,0,0,0,0,9.47,3,0.0,,,
194,0.4760,-0.1169,-0.0687,2.991,good,0.000,2.66,0,0,0,0,12.52,2,0.0,,,
200,0.4760,-0.1011,-0.1456,3.000,good,0.000,1.87,0,0,0,0,7.03,1,0.0,,,
191,0.4800,-0.1110,0.2114,2.988,good,0.002,5.34,0,0,0,0,10.62,3,0.0,,,
192,0.4800,-0.1097,0.2381,2.999,good,0.000,2.05,0,0,0,0,9.91,3,0.0,,,
193,0.4800,-0.1086,0.1388,3.011,good,0.001,2.03,0,0,0,0,9.31,3,0.0,,,
199,0.4800,-0.1181,-0.1481,2.997,good,0.000,2.74,0,0,0,0,12.76,2,0.0,,,
195,0.4840,-0.1143,-0.2081,2.997,good,0.026,2.38,0,0,0,0,11.50,3,0.0,,,
196,0.4840,-0.1254,0.1573,3.119,good,0.002,4.24,0,0,0,0,8.29,2,0.0,,,
197,0.4840,-0.1122,-0.1018,2.999,good,0.005,3.08,0,0,0,0,10.75,3,0.0,,,
198,0.4840,-0.1085,0.0845,3.200,good,0.002,2.83,0,0,0,0,5.15,3,0.0,,,
204,0.4840,-0.1312,-0.2407,3.000,good,0.417,3.87,0,0,0,0,13.07,1,0.0,,,
205,0.4840,-0.1176,0.1237,3.032,good,0.000,2.33,0,0,0,0,11.77,2,0.0,,,
208,0.4840,-0.1169,-0.2452,3.000,good,0.337,3.86,0,0,0,0,12.29,1,0.0,,,
209,0.4840,-0.1130,0.1542,3.000,good,0.003,4.20,0,0,0,0,10.99,1,0.0,,,
201,0.4880,-0.1108,-0.1917,2.997,good,0.001,7.08,0,0,0,0,10.33,3,0.0,,,
202,0.4880,-0.1102,0.0905,3.094,faded,0.651,5.74,1,1,1,0,7.95,3,3.2,43,172,172
203,0.4880,-0.1088,-0.0509,3.022,good,0.000,3.92,0,0,0,0,9.10,3,0.0,,,
206,0.4880,-0.1175,-0.2055,2.996,good,0.043,7.46,0,0,0,0,12.60,2,0.0,,,
207,0.4880,-0.1170,0.0253,3.450,good,0.260,3.27,0,0,0,0,2.89,2,0.0,,,
211,0.4920,-0.1170,-0.0705,3.169,good,0.000,2.47,0,0,0,0,8.49,2,0.0,,,
210,0.4960,-0.1090,-0.1132,3.007,good,0.011,3.02,0,0,0,0,9.51,3,0.0,,,
215,0.4960,-0.1168,-0.0048,2.992,good,0.000,1.43,0,0,0,0,12.44,2,0.0,,,
216,0.4960,-0.1151,-0.2075,3.176,good,0.105,8.48,0,0,0,0,7.72,2,0.0,,,
212,0.5000,-0.1409,-0.2299,3.000,shell,0.937,5.34,1,1,1,0,12.31,1,2.4,2,,
213,0.5000,-0.1108,0.0721,2.994,good,0.000,2.87,0,0,0,0,10.40,3,0.0,,,
214,0.5000,-0.1095,-0.2291,2.813,good,0.123,5.05,0,0,0,0,14.47,3,0.0,,,
219,0.5000,-0.1164,0.0327,3.450,good,0.000,2.60,0,0,0,0,2.74,2,0.0,,,
220,0.5000,-0.1184,0.0048,3.002,good,0.000,3.78,0,0,0,0,12.75,2,0.0,,,
217,0.5040,-0.1148,0.2304,3.103,good,0.008,10.52,0,0,0,0,9.24,3,0.0,,,
218,0.5040,-0.1321,0.2332,3.000,good,0.464,14.44,0,0,0,0,9.37,1,0.0,,,
222,0.5040,-0.1197,-0.1161,2.998,good,0.000,2.15,0,0,0,0,13.28,2,0.0,,,
221,0.5080,-0.1105,-0.2016,3.000,good,0.000,2.27,0,0,0,0,10.16,3,0.0,,,
226,0.5080,-0.1173,0.0948,2.933,good,0.000,2.78,0,0,0,0,14.10,2,0.0,,,
223,0.5120,-0.1148,0.0731,3.201,good,0.322,21.86,1,1,1,0,7.11,3,9.0,41|40|42,199,199
224,0.5120,-0.1166,-0.0379,2.612,good,0.000,3.48,0,0,0,0,22.93,3,0.0,,,
225,0.5120,-0.1092,0.1903,3.182,good,0.072,2.75,0,0,0,0,5.75,3,0.0,,,
230,0.5120,-0.1295,-0.0685,3.000,good,0.000,19.19,1,1,1,0,12.50,1,9.0,23|22|24,211,211
231,0.5120,-0.1167,0.0197,3.450,good,0.007,4.49,0,0,0,0,2.81,2,0.0,,,
232,0.5120,-0.1167,0.0720,2.961,insect,0.970,21.58,1,1,1,0,13.21,2,2.7,41,199,199
227,0.5160,-0.1118,-0.0706,3.129,faded,0.872,14.45,1,1,1,0,7.70,3,2.9,22|23,211,211
228,0.5160,-0.1105,0.1707,3.067,good,0.004,2.44,0,0,0,0,8.64,3,0.0,,,
229,0.5160,-0.1099,-0.2156,2.983,good,0.000,2.77,0,0,0,0,10.36,3,0.0,,,
236,0.5160,-0.1162,-0.1662,3.000,good,0.013,1.94,0,0,0,0,12.06,2,0.0,,,
233,0.5200,-0.1155,-0.0363,2.980,good,0.330,3.47,0,0,0,0,12.32,3,0.0,,,
234,0.5200,-0.1151,0.0441,2.992,good,0.000,2.00,0,0,0,0,11.90,3,0.0,,,
235,0.5200,-0.1242,0.1324,3.228,good,0.000,2.68,0,0,0,0,5.45,2,0.0,,,
243,0.5200,-0.1113,0.1358,3.000,good,0.000,2.67,0,0,0,0,10.43,1,0.0,,,
237,0.5240,-0.1096,-0.1356,3.003,good,0.000,2.03,0,0,0,0,9.79,3,0.0,,,
238,0.5280,-0.1265,-0.0286,3.248,good,0.000,2.61,0,0,0,0,5.74,2,0.0,,,
239,0.5280,-0.1141,0.2171,2.971,good,0.000,1.73,0,0,0,0,12.07,3,0.0,,,
240,0.5280,-0.1106,0.1224,3.004,good,0.109,3.85,0,0,0,0,10.09,3,0.0,,,
241,0.5280,-0.1098,0.1094,2.996,good,0.001,1.46,0,0,0,0,10.01,3,0.0,,,
242,0.5280,-0.1088,-0.0409,3.000,good,0.001,2.31,0,0,0,0,9.59,3,0.0,,,
247,0.5280,-0.1313,-0.0035,3.000,good,0.009,5.55,0,0,0,0,13.10,1,0.0,,,
249,0.5280,-0.1188,-0.2287,3.001,good,0.001,3.25,0,0,0,0,12.89,2,0.0,,,
254,0.5280,-0.1143,-0.0056,3.000,good,0.000,2.30,0,0,0,0,11.42,1,0.0,,,
255,0.5280,-0.1135,-0.0316,3.000,good,0.000,2.47,0,0,0,0,11.18,1,0.0,,,
244,0.5320,-0.1137,-0.1548,3.026,good,0.000,3.03,0,0,0,0,10.63,3,0.0,,,
245,0.5320,-0.1103,0.1484,3.436,good,0.003,2.64,0,0,0,0,1.19,3,0.0,,,
246,0.5320,-0.1122,-0.1348,3.009,good,0.031,2.93,0,0,0,0,10.51,3,0.0,,,
248,0.5320,-0.1088,-0.2085,3.065,good,0.009,3.56,0,0,0,0,8.12,3,0.0,,,
