tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
112,0.4080,-0.1155,0.0149,2.999,good,0.001,3.37,0,0,0,0,11.85,2,0.0,,,
109,0.4120,-0.1104,0.1989,2.998,good,0.002,3.31,0,0,0,0,10.16,3,0.0,,,
110,0.4120,-0.1128,0.0510,2.722,good,0.002,2.82,0,0,0,0,18.17,3,0.0,,,
116,0.4120,-0.1199,-0.0652,3.048,good,0.003,4.00,0,0,0,0,12.13,2,0.0,,,
117,0.4120,-0.1181,-0.1078,3.013,good,0.000,4.68,0,0,0,0,12.38,2,0.0,,,
113,0.4160,-0.1139,-0.0314,2.870,husk,1.000,10.16,1,1,1,0,14.52,3,2.4,27|28,130,
114,0.4160,-0.1129,0.1541,3.000,good,0.018,2.57,0,0,0,0,10.98,3,0.0,,,
115,0.4160,-0.1098,-0.1359,3.005,good,0.020,2.13,0,0,0,0,9.82,3,0.0,,,
118,0.4160,-0.1190,0.0504,3.034,good,0.000,2.38,0,0,0,0,12.19,2,0.0,,,
119,0.4160,-0.1177,0.2046,3.048,good,0.000,3.11,0,0,0,0,11.43,2,0.0,,,
120,0.4160,-0.1171,0.1273,2.979,good,0.000,2.63,0,0,0,0,12.88,2,0.0,,,
121,0.4200,-0.1173,-0.0914,3.000,good,0.000,2.86,0,0,0,0,12.44,2,0.0,,,
124,0.4200,-0.1069,0.0459,3.000,good,0.000,1.99,0,0,0,0,8.96,1,0.0,,,
122,0.4280,-0.1135,0.2347,2.863,broken,0.528,3.62,1,1,1,0,14.56,3,2.4,62|61,122,122
123,0.4280,-0.1086,-0.0506,2.994,good,0.000,1.79,0,0,0,0,9.65,3,0.0,,,
128,0.4280,-0.1179,0.0509,3.048,good,0.000,2.83,0,0,0,0,11.50,2,0.0,,,
129,0.4280,-0.1164,-0.0952,3.001,good,0.000,1.77,0,0,0,0,12.11,2,0.0,,,
130,0.4280,-0.1159,0.1390,2.995,faded,0.674,2.87,1,1,1,0,12.10,2,3.2,49,136,136
131,0.4280,-0.1133,0.1675,3.450,husk,0.997,10.35,1,1,1,0,1.84,2,2.4,53,186,
125,0.4320,-0.1105,-0.2049,3.097,good,0.008,2.97,0,0,0,0,7.98,3,0.0,,,
126,0.4320,-0.1346,-0.0452,3.000,good,0.005,6.47,0,0,0,0,10.21,1,0.0,,,
127,0.4320,-0.1109,0.0828,3.001,good,0.000,4.61,0,0,0,0,10.27,3,0.0,,,
136,0.4320,-0.1196,-0.0917,3.006,good,0.000,2.90,0,0,0,0,13.04,2,0.0,,,
137,0.4320,-0.1138,-0.0392,2.687,good,0.000,2.80,0,0,0,0,19.60,2,0.0,,,
138,0.4320,-0.1116,-0.0490,2.801,good,0.000,2.80,0,0,0,0,15.53,2,0.0,,,
132,0.4360,-0.1149,-0.0053,2.924,good,0.007,3.20,0,0,0,0,13.50,3,0.0,,,
133,0.4360,-0.1143,0.0445,3.001,good,0.000,3.14,0,0,0,0,11.40,3,0.0,,,
134,0.4360,-0.1131,0.1346,3.003,good,0.000,4.26,0,0,0,0,10.96,3,0.0,,,
135,0.4360,-0.1145,0.1586,2.517,sour,1.000,15.26,1,1,1,0,25.22,3,3.2,52,135,
143,0.4360,-0.1161,-0.0486,2.991,good,0.007,2.49,0,0,0,0,12.24,2,0.0,,,
147,0.4360,-0.1031,-0.0362,3.000,good,0.000,2.82,0,0,0,0,7.71,1,0.0,,,
139,0.4400,-0.1141,-0.1675,3.001,sour,1.000,17.07,1,1,1,0,11.37,3,3.2,10,138,
140,0.4400,-0.1116,0.1853,2.848,stick,0.999,20.97,1,1,1,0,14.31,3,2.4,55,131|145,
141,0.4400,-0.1142,0.1590,3.002,sour,1.000,29.47,1,1,1,0,11.35,3,3.2,52,125,125
142,0.4400,-0.1100,-0.1487,2.981,good,0.002,2.78,0,0,0,0,10.44,3,0.0,,,
146,0.4400,-0.1159,-0.1943,2.997,good,0.172,3.36,0,0,0,0,12.05,2,0.0,,,
144,0.4440,-0.1173,0.1403,2.662,good,0.002,3.26,0,0,0,0,21.64,3,0.0,,,
145,0.4440,-0.1095,-0.2274,2.846,good,0.000,3.13,0,0,0,0,13.62,3,0.0,,,
148,0.4480,-0.1152,0.1636,2.993,good,0.047,2.83,0,0,0,0,11.92,3,0.0,,,
149,0.4480,-0.1182,0.1881,2.525,good,0.000,6.65,0,0,0,0,26.41,3,0.0,,,
